business_postal_code,Unnamed: 0,population ,avg_income,inspection_id,inspection_date,inspection_score,inspection_type,violation_description,risk_category,Neighborhoods,Current Police Districts
94127,1,20624,95313,71909_20161005,10/05/2016 12:00:00 AM,86.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,95.0,9.0
94127,1,20624,95313,71909_20190830,08/30/2019 12:00:00 AM,82.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,95.0,9.0
94127,1,20624,95313,69259_20171130,11/30/2017 12:00:00 AM,96.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,46.0,10.0
94127,1,20624,95313,70838_20180111,01/11/2018 12:00:00 AM,81.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,46.0,10.0
94127,1,20624,95313,71909_20190220,02/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,95.0,9.0
94127,1,20624,95313,69217_20180830,08/30/2018 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,46.0,10.0
94127,1,20624,95313,68159_20180725,07/25/2018 12:00:00 AM,88.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,72.0,9.0
94127,1,20624,95313,70838_20181025,10/25/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,46.0,10.0
94127,1,20624,95313,68159_20180725,07/25/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,72.0,9.0
94127,1,20624,95313,71909_20171213,12/13/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,95.0,9.0
94127,1,20624,95313,70434_20181011,10/11/2018 12:00:00 AM,89.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,46.0,10.0
94127,1,20624,95313,68257_20170914,09/14/2017 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,72.0,9.0
94127,1,20624,95313,68159_20170913,09/13/2017 12:00:00 AM,75.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,72.0,9.0
94127,1,20624,95313,71909_20190830,08/30/2019 12:00:00 AM,82.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,95.0,9.0
94127,1,20624,95313,71909_20161005,10/05/2016 12:00:00 AM,86.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,95.0,9.0
94127,1,20624,95313,65265_20180904,09/04/2018 12:00:00 AM,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,110.0,7.0
94127,1,20624,95313,71909_20190830,08/30/2019 12:00:00 AM,82.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,95.0,9.0
94127,1,20624,95313,71909_20190220,02/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,95.0,9.0
94127,1,20624,95313,69217_20180830,08/30/2018 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,46.0,10.0
94127,1,20624,95313,70838_20181025,10/25/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,46.0,10.0
94127,1,20624,95313,68159_20180725,07/25/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,72.0,9.0
94127,1,20624,95313,71909_20171213,12/13/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,95.0,9.0
94127,1,20624,95313,71909_20171213,12/13/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,95.0,9.0
94127,1,20624,95313,68159_20170913,09/13/2017 12:00:00 AM,75.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,72.0,9.0
94127,1,20624,95313,70434_20180111,01/11/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,46.0,10.0
94127,1,20624,95313,68159_20170913,09/13/2017 12:00:00 AM,75.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,72.0,9.0
94127,1,20624,95313,71909_20190220,02/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,95.0,9.0
94127,1,20624,95313,65265_20171109,11/09/2017 12:00:00 AM,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,110.0,7.0
94127,1,20624,95313,71909_20190830,08/30/2019 12:00:00 AM,82.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,95.0,9.0
94127,1,20624,95313,70434_20181011,10/11/2018 12:00:00 AM,89.0,Routine - Unscheduled,High risk food holding temperature,High Risk,46.0,10.0
94127,1,20624,95313,71909_20161005,10/05/2016 12:00:00 AM,86.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,95.0,9.0
94127,1,20624,95313,70838_20180111,01/11/2018 12:00:00 AM,81.0,Routine - Unscheduled,Improper cooling methods,High Risk,46.0,10.0
94127,1,20624,95313,68159_20170913,09/13/2017 12:00:00 AM,75.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,72.0,9.0
94127,1,20624,95313,71909_20171213,12/13/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,95.0,9.0
94127,1,20624,95313,70434_20180111,01/11/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,46.0,10.0
94127,1,20624,95313,70838_20180111,01/11/2018 12:00:00 AM,81.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,46.0,10.0
94127,1,20624,95313,71909_20190220,02/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,95.0,9.0
94105,2,2058,88976,1652_20190611,06/11/2019 12:00:00 AM,96.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,32.0,1.0
94105,2,2058,88976,34411_20190913,09/13/2019 12:00:00 AM,98.0,Routine - Unscheduled,Improper food storage,Low Risk,30.0,1.0
94105,2,2058,88976,67510_20190829,08/29/2019 12:00:00 AM,77.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,32.0,1.0
94105,2,2058,88976,67510_20180221,02/21/2018 12:00:00 AM,79.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,32.0,1.0
94105,2,2058,88976,409_20170627,06/27/2017 12:00:00 AM,83.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,32.0,1.0
94105,2,2058,88976,64454_20190625,06/25/2019 12:00:00 AM,80.0,Routine - Unscheduled,Improper cooling methods,High Risk,108.0,6.0
94105,2,2058,88976,3858_20180501,05/01/2018 12:00:00 AM,92.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,32.0,1.0
94105,2,2058,88976,3082_20180124,01/24/2018 12:00:00 AM,90.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,108.0,6.0
94105,2,2058,88976,39667_20190501,05/01/2019 12:00:00 AM,89.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,108.0,6.0
94105,2,2058,88976,7534_20171207,12/07/2017 12:00:00 AM,96.0,Routine - Unscheduled,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,108.0,6.0
94105,2,2058,88976,39708_20170620,06/20/2017 12:00:00 AM,80.0,Routine - Unscheduled,Improper cooling methods,High Risk,108.0,1.0
94105,2,2058,88976,13623_20180622,06/22/2018 12:00:00 AM,75.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,32.0,1.0
94105,2,2058,88976,39053_20190501,05/01/2019 12:00:00 AM,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,32.0,1.0
94105,2,2058,88976,3409_20190128,01/28/2019 12:00:00 AM,77.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,108.0,1.0
94105,2,2058,88976,3963_20181126,11/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,108.0,1.0
94105,2,2058,88976,62889_20190710,07/10/2019 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,32.0,1.0
94105,2,2058,88976,2996_20190711,07/11/2019 12:00:00 AM,72.0,Routine - Unscheduled,High risk vermin infestation,High Risk,30.0,1.0
94105,2,2058,88976,1487_20190610,06/10/2019 12:00:00 AM,96.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,32.0,1.0
94105,2,2058,88976,4598_20170124,01/24/2017 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,108.0,1.0
94105,2,2058,88976,39667_20170912,09/12/2017 12:00:00 AM,82.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94105,2,2058,88976,38201_20190305,03/05/2019 12:00:00 AM,91.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,32.0,1.0
94105,2,2058,88976,22304_20170313,03/13/2017 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94105,2,2058,88976,39824_20190130,01/30/2019 12:00:00 AM,81.0,Routine - Unscheduled,Noncompliance with shell fish tags or display,Moderate Risk,32.0,1.0
94105,2,2058,88976,3484_20190829,08/29/2019 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,1.0
94105,2,2058,88976,18616_20190305,03/05/2019 12:00:00 AM,87.0,Routine - Unscheduled,Improper reheating of food,High Risk,32.0,1.0
94105,2,2058,88976,39667_20170308,03/08/2017 12:00:00 AM,83.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,108.0,6.0
94105,2,2058,88976,15738_20190613,06/13/2019 12:00:00 AM,80.0,Routine - Unscheduled,Improper cooling methods,High Risk,32.0,1.0
94105,2,2058,88976,9652_20180222,02/22/2018 12:00:00 AM,89.0,Routine - Unscheduled,Inadequate procedures or records for time as a public health control,Moderate Risk,32.0,1.0
94105,2,2058,88976,2135_20190515,05/15/2019 12:00:00 AM,92.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,1.0
94105,2,2058,88976,1487_20180125,01/25/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,32.0,1.0
94105,2,2058,88976,7467_20170118,01/18/2017 12:00:00 AM,88.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,32.0,1.0
94105,2,2058,88976,3484_20170321,03/21/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,1.0
94105,2,2058,88976,24431_20171213,12/13/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,32.0,1.0
94105,2,2058,88976,34434_20170125,01/25/2017 12:00:00 AM,92.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,32.0,1.0
94105,2,2058,88976,61602_20170330,03/30/2017 12:00:00 AM,90.0,Routine - Unscheduled,Improper food storage,Low Risk,32.0,1.0
94105,2,2058,88976,1672_20190627,06/27/2019 12:00:00 AM,88.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,108.0,1.0
94105,2,2058,88976,2818_20180308,03/08/2018 12:00:00 AM,96.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,108.0,6.0
94105,2,2058,88976,60475_20190304,03/04/2019 12:00:00 AM,76.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,1.0
94105,2,2058,88976,389_20170316,03/16/2017 12:00:00 AM,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94105,2,2058,88976,38611_20170105,01/05/2017 12:00:00 AM,78.0,Routine - Unscheduled,No hot water or running water,High Risk,32.0,1.0
94105,2,2058,88976,3200_20170601,06/01/2017 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,6.0
94105,2,2058,88976,64454_20190625,06/25/2019 12:00:00 AM,80.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,6.0
94105,2,2058,88976,1939_20161214,12/14/2016 12:00:00 AM,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,32.0,6.0
94105,2,2058,88976,34749_20181016,10/16/2018 12:00:00 AM,90.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,32.0,1.0
94105,2,2058,88976,3859_20190221,02/21/2019 12:00:00 AM,81.0,Routine - Unscheduled,High risk food holding temperature,High Risk,32.0,1.0
94105,2,2058,88976,34434_20170602,06/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,32.0,1.0
94105,2,2058,88976,18120_20190515,05/15/2019 12:00:00 AM,83.0,Routine - Unscheduled,Improper reheating of food,High Risk,32.0,1.0
94105,2,2058,88976,1269_20180904,09/04/2018 12:00:00 AM,92.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,108.0,1.0
94105,2,2058,88976,3409_20170523,05/23/2017 12:00:00 AM,76.0,Routine - Unscheduled,High risk food holding temperature,High Risk,108.0,1.0
94105,2,2058,88976,4746_20170629,06/29/2017 12:00:00 AM,79.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,108.0,1.0
94105,2,2058,88976,39053_20180504,05/04/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,32.0,1.0
94105,2,2058,88976,24431_20170112,01/12/2017 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,32.0,1.0
94105,2,2058,88976,34411_20180820,08/20/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,30.0,1.0
94105,2,2058,88976,2996_20190711,07/11/2019 12:00:00 AM,72.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,30.0,1.0
94105,2,2058,88976,13623_20190625,06/25/2019 12:00:00 AM,90.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,32.0,1.0
94105,2,2058,88976,35592_20190729,07/29/2019 12:00:00 AM,87.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,1.0
94105,2,2058,88976,1672_20171004,10/04/2017 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,108.0,1.0
94105,2,2058,88976,9652_20190606,06/06/2019 12:00:00 AM,85.0,Routine - Unscheduled,High risk vermin infestation,High Risk,32.0,1.0
94105,2,2058,88976,17689_20190416,04/16/2019 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,32.0,1.0
94105,2,2058,88976,3405_20190417,04/17/2019 12:00:00 AM,90.0,Routine - Unscheduled,Noncompliance with HAACP plan or variance,Moderate Risk,32.0,6.0
94105,2,2058,88976,519_20171212,12/12/2017 12:00:00 AM,91.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,32.0,6.0
94105,2,2058,88976,2132_20170928,09/28/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94105,2,2058,88976,61623_20180427,04/27/2018 12:00:00 AM,94.0,Routine - Unscheduled,Improper food storage,Low Risk,108.0,6.0
94105,2,2058,88976,35592_20190228,02/28/2019 12:00:00 AM,84.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,108.0,1.0
94105,2,2058,88976,28843_20190104,01/04/2019 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,32.0,1.0
94105,2,2058,88976,60208_20170303,03/03/2017 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,108.0,6.0
94105,2,2058,88976,3090_20191001,10/01/2019 12:00:00 AM,90.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,108.0,1.0
94105,2,2058,88976,3082_20161118,11/18/2016 12:00:00 AM,78.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,6.0
94105,2,2058,88976,3090_20190318,03/18/2019 12:00:00 AM,87.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,108.0,1.0
94105,2,2058,88976,24431_20180625,06/25/2018 12:00:00 AM,94.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,32.0,1.0
94105,2,2058,88976,4598_20180313,03/13/2018 12:00:00 AM,90.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,108.0,1.0
94105,2,2058,88976,18120_20180424,04/24/2018 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,32.0,1.0
94105,2,2058,88976,1652_20180615,06/15/2018 12:00:00 AM,78.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,32.0,1.0
94105,2,2058,88976,36205_20190916,09/16/2019 12:00:00 AM,88.0,Routine - Unscheduled,Noncompliance with shell fish tags or display,Moderate Risk,32.0,1.0
94105,2,2058,88976,2818_20190110,01/10/2019 12:00:00 AM,90.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,108.0,6.0
94105,2,2058,88976,39708_20190116,01/16/2019 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,108.0,1.0
94105,2,2058,88976,1939_20190617,06/17/2019 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,32.0,6.0
94105,2,2058,88976,7467_20180221,02/21/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,32.0,1.0
94105,2,2058,88976,36205_20170303,03/03/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,32.0,1.0
94105,2,2058,88976,34434_20170602,06/02/2017 12:00:00 AM,75.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,32.0,1.0
94105,2,2058,88976,1649_20161206,12/06/2016 12:00:00 AM,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,32.0,1.0
94105,2,2058,88976,758_20190417,04/17/2019 12:00:00 AM,90.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,32.0,6.0
94105,2,2058,88976,28843_20190104,01/04/2019 12:00:00 AM,88.0,Routine - Unscheduled,Improper storage use or identification of toxic substances,Low Risk,32.0,1.0
94105,2,2058,88976,18120_20180424,04/24/2018 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,32.0,1.0
94105,2,2058,88976,36512_20190701,07/01/2019 12:00:00 AM,91.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,32.0,1.0
94105,2,2058,88976,34411_20180116,01/16/2018 12:00:00 AM,98.0,Routine - Unscheduled,Improper food storage,Low Risk,30.0,1.0
94105,2,2058,88976,61643_20190617,06/17/2019 12:00:00 AM,85.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,108.0,6.0
94105,2,2058,88976,4824_20190509,05/09/2019 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,30.0,1.0
94105,2,2058,88976,38611_20181211,12/11/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,32.0,1.0
94105,2,2058,88976,39052_20170124,01/24/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,108.0,1.0
94105,2,2058,88976,9652_20170118,01/18/2017 12:00:00 AM,74.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,32.0,1.0
